id,word,total_count,total_frequency,trump_count,trump_frequency
8727,"China has just announced a doubling in the number of their deaths from the Invisible Enemy. It is far higher than that and far higher than the U.S., not even close!",1,7.41E-06,1,7.41E-06
8728,doubling,1,7.41E-06,1,7.41E-06
8730,The States have to step up their TESTING!,1,7.41E-06,1,7.41E-06
8731,TESTING!,1,7.41E-06,1,7.41E-06
8732,"Cuomo ridiculously wanted â€œ40 thousand Ventilatorsâ€. We gave him a small fraction of that number, and it was plenty. State should have had them in stockpile!",1,7.41E-06,1,7.41E-06
8733,â€œ40,1,7.41E-06,1,7.41E-06
8734,thousand,1,7.41E-06,1,7.41E-06
8735,Ventilatorsâ€.,1,7.41E-06,1,7.41E-06
8739,stockpile!,1,7.41E-06,1,7.41E-06
8740,Lamestream Media is only getting worse! https://t.co/cuTRo87tz3,1,7.41E-06,1,7.41E-06
8742,https://t.co/cuTRo87tz3,1,7.41E-06,1,7.41E-06
8743,This is a disgraceful situation! https://t.co/s2qZSrGw6U,1,7.41E-06,1,7.41E-06
8744,situation!,1,7.41E-06,1,7.41E-06
8745,https://t.co/s2qZSrGw6U,1,7.41E-06,1,7.41E-06
8746,An incompetent political hack! Come back to Washington &amp; take care of our great American workers. https://t.co/FZ9mH92j0S,1,7.41E-06,1,7.41E-06
8748,hack!,1,7.41E-06,1,7.41E-06
8749,https://t.co/FZ9mH92j0S,1,7.41E-06,1,7.41E-06
8750,"Spending the morning speaking to @fema and Military relative to CoronaVirus. Also, spoke to leaders of various countries including Poland, South Korea and Bahrain. Last night had a very gold conversation with the President of Mexico on numerous topics. Border is very strong!",1,7.41E-06,1,7.41E-06
8751,Spending,1,7.41E-06,1,7.41E-06
8753,"Poland,",1,7.41E-06,1,7.41E-06
8755,gold,1,7.41E-06,1,7.41E-06
8757,topics.,1,7.41E-06,1,7.41E-06
8758,John James will be a GREAT Senator for Michigan! https://t.co/yGiWzZ9nR0,1,7.41E-06,1,7.41E-06
8760,https://t.co/yGiWzZ9nR0,1,7.41E-06,1,7.41E-06
8761,"No matter what you do for the Do Nothing Democrats, no matter how GREAT a job you are doing, they will only respond to their Fake partners in the Lamestream Media in the negative, even in a time of crisis. I thought it would be different, but itâ€™s not. In fact, itâ€™s even worse...",1,7.41E-06,1,7.41E-06
8763,partners,1,7.41E-06,1,7.41E-06
8764,"negative,",1,7.41E-06,1,7.41E-06
8766,worse...,1,7.41E-06,1,7.41E-06
8767,"....Example! V.P. Mike Pence held a conference call yesterday with all Democrat Senators. He gave them everything that they would have wanted to hear in terms of gaining ground on the CoronaVirus, but nothing that anyone could have said, including â€œitâ€™s overâ€, could have made....",1,7.41E-06,1,7.41E-06
8768,....Example!,1,7.41E-06,1,7.41E-06
8772,gaining,1,7.41E-06,1,7.41E-06
8775,"....them happy, or even a little bit satisfied. They were RUDE and NASTY. This is their political playbook, and they will use it right up to the election on November 3rd. They will not change because they feel that this is the only way they can win. America will not be fooled!!!",1,7.41E-06,1,7.41E-06
8776,....them,1,7.41E-06,1,7.41E-06
8778,RUDE,1,7.41E-06,1,7.41E-06
8779,NASTY.,1,7.41E-06,1,7.41E-06
8780,"playbook,",1,7.41E-06,1,7.41E-06
8781,fooled!!!,1,7.41E-06,1,7.41E-06
8782,"The most often used phrase in the Lamestream Media, by far, is â€œsources sayâ€, or â€œofficials who spoke on the condition of anonymityâ€, or anything similar which allows Fake News to make up a phony quote from a person who doesnâ€™t even exist. The American people should demand NAMES!",1,7.41E-06,1,7.41E-06
8783,â€œsources,1,7.41E-06,1,7.41E-06
8784,â€œofficials,1,7.41E-06,1,7.41E-06
8786,"anonymityâ€,",1,7.41E-06,1,7.41E-06
8788,NAMES!,1,7.41E-06,1,7.41E-06
8789,"I gave up on Drudge (a really nice guy) long ago, as have many others. People are dropping off like flies! https://t.co/L77SXS2mE8",1,7.41E-06,1,7.41E-06
8792,flies!,1,7.41E-06,1,7.41E-06
8793,https://t.co/L77SXS2mE8,1,7.41E-06,1,7.41E-06
8794,"China wants Sleepy Joe sooo badly. They want all of those billions of dollars that they have been paying to the U.S. back, and much more. Joe is an easy mark, their DREAM CANDIDATE! https://t.co/vmvCr4SkQq",1,7.41E-06,1,7.41E-06
8797,CANDIDATE!,1,7.41E-06,1,7.41E-06
8798,https://t.co/vmvCr4SkQq,1,7.41E-06,1,7.41E-06
8799,"Great new book out by @realKTMcFarland, â€œRevolution: Trump, Washington, and We the Peopleâ€. Get your copy today! https://t.co/KBkladnmPQ",1,7.41E-06,1,7.41E-06
8800,"@realKTMcFarland,",1,7.41E-06,1,7.41E-06
8801,â€œRevolution:,1,7.41E-06,1,7.41E-06
8803,Peopleâ€.,1,7.41E-06,1,7.41E-06
8804,https://t.co/KBkladnmPQ,1,7.41E-06,1,7.41E-06
8805,CONGRATULATIONS @AF_Academy! https://t.co/27HxXLNbd8,1,7.41E-06,1,7.41E-06
8807,@AF_Academy!,1,7.41E-06,1,7.41E-06
8808,https://t.co/27HxXLNbd8,1,7.41E-06,1,7.41E-06
8809,Great credit must be given to @FEMA and all of those that are helping our States make it big! https://t.co/MwWfmZjQIN,1,7.41E-06,1,7.41E-06
8811,https://t.co/MwWfmZjQIN,1,7.41E-06,1,7.41E-06
8812,"Just like I was right on Ventilators (our Country is now the â€œKing of Ventilatorsâ€, other countries are calling asking for help-we will!), I am right on testing. Governors must be able to step up and get the job done. We will be with you ALL THE WAY!",1,7.41E-06,1,7.41E-06
8813,(our,1,7.41E-06,1,7.41E-06
8814,â€œKing,1,7.41E-06,1,7.41E-06
8815,"Ventilatorsâ€,",1,7.41E-06,1,7.41E-06
8816,help-we,1,7.41E-06,1,7.41E-06
8817,"will!),",1,7.41E-06,1,7.41E-06
8819,WAY!,1,7.41E-06,1,7.41E-06
8820,"Nervous Nancy is an inherently â€œdumbâ€ person. She wasted all of her time on the Impeachment Hoax. She will be overthrown, either by inside or out, just like her last time as â€œSpeakerâ€. Wallace &amp; @FoxNews are on a bad path, watch! https://t.co/nkEj5YeRjb",1,7.41E-06,1,7.41E-06
8824,"overthrown,",1,7.41E-06,1,7.41E-06
8825,inside,1,7.41E-06,1,7.41E-06
8827,â€œSpeakerâ€.,1,7.41E-06,1,7.41E-06
8829,https://t.co/nkEj5YeRjb,1,7.41E-06,1,7.41E-06
8830,".@FoxNews â€œDems say President Trump is trying to open the United States Economy too quicklyâ€, but, if I took even a little more time, they would loudly chant that I am moving too slowly. Just political talking points for them. For me itâ€™s about lives &amp;  the future of our Country!",1,7.41E-06,1,7.41E-06
8831,â€œDems,1,7.41E-06,1,7.41E-06
8832,"quicklyâ€,",1,7.41E-06,1,7.41E-06
8836,"Congratulations to all of my many friends at The Villages in Florida on having done so well, and with such great spirit, during these rather unusual times. So proud of everyone! Mark Morse &amp; Gary Lester have really stepped up to the plate. Hope to see everyone soon.",1,7.41E-06,1,7.41E-06
8837,Villages,1,7.41E-06,1,7.41E-06
8841,Morse,1,7.41E-06,1,7.41E-06
8842,Gary,1,7.41E-06,1,7.41E-06
8846,"Received a very nice call from @GovTimWalz of Minnesota. We are working closely on getting him all he needs, and fast. Good things happening!",1,7.41E-06,1,7.41E-06
8847,Received,1,7.41E-06,1,7.41E-06
8848,@GovTimWalz,1,7.41E-06,1,7.41E-06
8849,"needs,",1,7.41E-06,1,7.41E-06
8851,"Last month all you heard from the Radical Left, Do Nothing Democrats was, â€œVentilators, Ventilators, Ventilators.â€ They screamed it loud &amp; clear, &amp; thought they had us cold, even though it was the Stateâ€™s task. But everyone got their Vâ€™s, with many to spare. Now they scream....",1,7.41E-06,1,7.41E-06
8854,"â€œVentilators,",1,7.41E-06,1,7.41E-06
8855,Ventilators.â€,1,7.41E-06,1,7.41E-06
8861,task.,1,7.41E-06,1,7.41E-06
8862,"Vâ€™s,",1,7.41E-06,1,7.41E-06
8864,scream....,1,7.41E-06,1,7.41E-06
8865,"... â€œTesting, Testing, Testing,â€ again playing a very dangerous political game. States, not the Federal Government, should be doing the Testing - But we will work with the Governors and get it done. This is easy compared to the fast production of thousands of complex Ventilators!",1,7.41E-06,1,7.41E-06
8867,"â€œTesting,",1,7.41E-06,1,7.41E-06
8869,"Testing,â€",1,7.41E-06,1,7.41E-06
8873,Ventilators!,1,7.41E-06,1,7.41E-06
8882,"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany! https://t.co/5OqIca08Rr",1,7.41E-06,1,7.41E-06
8888,https://t.co/5OqIca08Rr,1,7.41E-06,1,7.41E-06
8889,".@MikeGarcia2020 will be a tremendous fighter for the U.S. and the State of California. An Annapolis graduate, he served our Country as a highly decorated Navy Fighter Pilot and will be a great Congressman (#CA25). Loves our Military, and Vets...",1,7.41E-06,1,7.41E-06
8890,.@MikeGarcia2020,1,7.41E-06,1,7.41E-06
8893,decorated,1,7.41E-06,1,7.41E-06
8896,(#CA25).,1,7.41E-06,1,7.41E-06
8897,Vets...,1,7.41E-06,1,7.41E-06
8898,"...He is Strong on Crime, the Border, and Second Amendment. Mike has my Complete and Total Endorsement! Turn your Ballots in now and track them, watching for dishonesty. Report to Law Enforcement. https://t.co/MEnGMv3wTT",1,7.41E-06,1,7.41E-06
8903,https://t.co/MEnGMv3wTT,1,7.41E-06,1,7.41E-06
8904,"In light of the attack from the Invisible Enemy, as well as the need to protect the jobs of our GREAT American Citizens, I will be signing an Executive Order to temporarily suspend immigration into the United States!",1,7.41E-06,1,7.41E-06
8905,"Citizens,",1,7.41E-06,1,7.41E-06
8909,7 Devastating Revelations About Crossfire Hurricane In New Releases https://t.co/TMxeVDJbIU   The greatest political scam in American history!,1,7.41E-06,1,7.41E-06
8910,Devastating,1,7.41E-06,1,7.41E-06
8911,Revelations,1,7.41E-06,1,7.41E-06
8913,Crossfire,1,7.41E-06,1,7.41E-06
8915,Releases,1,7.41E-06,1,7.41E-06
8916,https://t.co/TMxeVDJbIU,1,7.41E-06,1,7.41E-06
8917,"Watched the first 5 minutes of poorly rated Morning Psycho on MSDNC just to see if he is as â€œnutsâ€ as people are saying. Heâ€™s worse. Such hatred and contempt! I used to do his show all the time before the 2016 election, then cut him off. Wasnâ€™t worth the effort, his mind is shot!",1,7.41E-06,1,7.41E-06
8922,contempt!,1,7.41E-06,1,7.41E-06
8925,shot!,1,7.41E-06,1,7.41E-06
8926,"It is amazing that I became President of the United States with such a totally corrupt and dishonest Lamestream Media going after me all day, and all night. Either Iâ€™m really good, far better than the Fake News wants to admit, or they donâ€™t have nearly the power as once thought!",1,7.41E-06,1,7.41E-06
8929,"admit,",1,7.41E-06,1,7.41E-06
8931,"Iâ€™ve had great â€œratingsâ€ my whole life, thereâ€™s nothing unusual about that for me. The White House News Conference ratings are â€œthrough the roofâ€(Monday Night Football, Bachelor Finale , @nytimes) but I donâ€™t care about that. I care about going around the Fake News to the PEOPLE!",1,7.41E-06,1,7.41E-06
8932,â€œratingsâ€,1,7.41E-06,1,7.41E-06
8934,roofâ€(Monday,1,7.41E-06,1,7.41E-06
8935,Finale,1,7.41E-06,1,7.41E-06
8937,"96% Approval Rating in the Republican Party. Thank you! This must also mean that, most importantly, we are doing a good (great) job in the handling of the Pandemic.",1,7.41E-06,1,7.41E-06
8939,(great),1,7.41E-06,1,7.41E-06
8940,We will never let the great U.S. Oil &amp; Gas Industry down. I have instructed the Secretary of Energy and Secretary of the Treasury to formulate a plan which will make funds available so that these very important companies and jobs will be secured long into the future!,1,7.41E-06,1,7.41E-06
8942,formulate,1,7.41E-06,1,7.41E-06
8945,"I urge the Senate and House to pass the Paycheck Protection Program and Health Care Enhancement Act with additional funding for PPP, Hospitals, and Testing. After I sign this Bill, we will begin discussions on the next Legislative Initiative with fiscal relief....",1,7.41E-06,1,7.41E-06
8946,urge,1,7.41E-06,1,7.41E-06
8947,Care,1,7.41E-06,1,7.41E-06
8948,Enhancement,1,7.41E-06,1,7.41E-06
8949,"PPP,",1,7.41E-06,1,7.41E-06
8950,"Hospitals,",1,7.41E-06,1,7.41E-06
8954,fiscal,1,7.41E-06,1,7.41E-06
8955,relief....,1,7.41E-06,1,7.41E-06
8956,"....to State/Local Governments for lost revenues from COVID 19, much needed Infrastructure Investments for Bridges, Tunnels, Broadband, Tax Incentives for Restaurants, Entertainment, Sports, and Payroll Tax Cuts to increase Economic Growth.",1,7.41E-06,1,7.41E-06
8958,State/Local,1,7.41E-06,1,7.41E-06
8960,revenues,1,7.41E-06,1,7.41E-06
8964,"Bridges,",1,7.41E-06,1,7.41E-06
8965,"Tunnels,",1,7.41E-06,1,7.41E-06
8966,"Broadband,",1,7.41E-06,1,7.41E-06
8967,Incentives,1,7.41E-06,1,7.41E-06
8968,"Entertainment,",1,7.41E-06,1,7.41E-06
8969,"Sports,",1,7.41E-06,1,7.41E-06
8971,"Great new book just out by the Former Director of Ice, Tom Homan: â€œDefend the Border and Save Lives: Solving Our Most Important Humanitarian and Security Crisis.â€ Great guy, get your copy today! https://t.co/zgaQBHoSp9",1,7.41E-06,1,7.41E-06
8972,"Ice,",1,7.41E-06,1,7.41E-06
8973,Homan:,1,7.41E-06,1,7.41E-06
8978,Crisis.â€,1,7.41E-06,1,7.41E-06
8979,https://t.co/zgaQBHoSp9,1,7.41E-06,1,7.41E-06
8980,Harvard should give back the money now. Their whole â€œendowmentâ€ system should be looked at! https://t.co/LcjOcsnCWT,1,7.41E-06,1,7.41E-06
8981,Harvard,1,7.41E-06,1,7.41E-06
8982,â€œendowmentâ€,1,7.41E-06,1,7.41E-06
8985,https://t.co/LcjOcsnCWT,1,7.41E-06,1,7.41E-06
8986,â€œEconomic impact of Covid-19.â€ @foxandfriends Very interesting analysis. Light at the end of the tunnel. Thank you!,1,7.41E-06,1,7.41E-06
8987,â€œEconomic,1,7.41E-06,1,7.41E-06
8988,Covid-19.â€,1,7.41E-06,1,7.41E-06
8989,analysis.,1,7.41E-06,1,7.41E-06
8990,Light,1,7.41E-06,1,7.41E-06
8991,tunnel.,1,7.41E-06,1,7.41E-06
8992,"I will be signing my Executive Order prohibiting immigration into our Country today. In the meantime, even without this order, our Southern Border, aided substantially by the 170 miles of new Border Wall &amp; 27,000 Mexican soldiers, is very tight - including for human trafficking!",1,7.41E-06,1,7.41E-06
8993,prohibiting,1,7.41E-06,1,7.41E-06
8994,aided,1,7.41E-06,1,7.41E-06
8995,170,1,7.41E-06,1,7.41E-06
8996,Mexican,1,7.41E-06,1,7.41E-06
8998,trafficking!,1,7.41E-06,1,7.41E-06
8999,"Happy Birthday to the great Cindy Adams of the New York Post. Cindy is 90, but looks 39 to me. She is going strong!",1,7.41E-06,1,7.41E-06
9003,Post.,1,7.41E-06,1,7.41E-06
9004,"90,",1,7.41E-06,1,7.41E-06
9005,39,1,7.41E-06,1,7.41E-06
9006,"States are safely coming back. Our Country is starting to OPEN FOR BUSINESS again. Special care is, and always will be, given to our beloved seniors (except me!). Their lives will be better than ever...WE LOVE YOU ALL!",1,7.41E-06,1,7.41E-06
9007,BUSINESS,1,7.41E-06,1,7.41E-06
9009,seniors,1,7.41E-06,1,7.41E-06
9011,me!).,1,7.41E-06,1,7.41E-06
9012,ever...WE,1,7.41E-06,1,7.41E-06
9015,I have instructed the United States Navy to shoot down and destroy any and all Iranian gunboats if they harass our ships at sea.,1,7.41E-06,1,7.41E-06
9016,shoot,1,7.41E-06,1,7.41E-06
9017,gunboats,1,7.41E-06,1,7.41E-06
9019,sea.,1,7.41E-06,1,7.41E-06
9020,"Another FALSE ad by the Do Nothing Democrats. Almost all of their ads are False or Misleading, and the Fake News loves it! https://t.co/6osAQzyIEF",1,7.41E-06,1,7.41E-06
9022,"Misleading,",1,7.41E-06,1,7.41E-06
9023,https://t.co/6osAQzyIEF,1,7.41E-06,1,7.41E-06
9024,CDC Director was totally misquoted by Fake News @CNN on Covid 19. He will be putting out a statement.,1,7.41E-06,1,7.41E-06
9025,misquoted,1,7.41E-06,1,7.41E-06
9028,Please study this closely. We saved many lives with our fast action on CoronaVirus! https://t.co/IKtkciXEEO,1,7.41E-06,1,7.41E-06
9031,closely.,1,7.41E-06,1,7.41E-06
9032,https://t.co/IKtkciXEEO,1,7.41E-06,1,7.41E-06
9033,"Congressman Bill Johnson (@JohnsonLeads) is an incredible fighter for the Great State of Ohio! Heâ€™s a proud Veteran and a hard worker who Cares for our Veterans, Supports Small Business, and is Strong on the Border and Second Amendment....",1,7.41E-06,1,7.41E-06
9034,(@JohnsonLeads),1,7.41E-06,1,7.41E-06
9039,....Bill has my Complete and Total Endorsement! https://t.co/Dmso0XmeYl,1,7.41E-06,1,7.41E-06
9040,....Bill,1,7.41E-06,1,7.41E-06
9041,https://t.co/Dmso0XmeYl,1,7.41E-06,1,7.41E-06
9042,"Congressman Warren Davidson (@Vote_Davidson) is working very hard for the people of Ohio! Heâ€™s a strong supporter of our Military, Vets, Second Amendment, and #MAGA Agenda. Warren has my Complete and Total Endorsement! https://t.co/HxdSylWL2c",1,7.41E-06,1,7.41E-06
9043,Davidson,1,7.41E-06,1,7.41E-06
9044,(@Vote_Davidson),1,7.41E-06,1,7.41E-06
9045,https://t.co/HxdSylWL2c,1,7.41E-06,1,7.41E-06
9046,"Congressman Chris Stewart (@StewartforUtah) is a tremendous fighter for Utah. He served our Country in the U.S. Air Force, and has been a strong supporter of our #MAGA Agenda....",1,7.41E-06,1,7.41E-06
9047,Stewart,1,7.41E-06,1,7.41E-06
9048,(@StewartforUtah),1,7.41E-06,1,7.41E-06
9051,Agenda....,1,7.41E-06,1,7.41E-06
9052,"....Heâ€™s 100% pro-life, strong on #2A and Loves our Military and Vets. Chris has my Complete and Total Endorsement! https://t.co/7w8Ayt5Bsq",1,7.41E-06,1,7.41E-06
9053,....Heâ€™s,1,7.41E-06,1,7.41E-06
9054,"pro-life,",1,7.41E-06,1,7.41E-06
9055,https://t.co/7w8Ayt5Bsq,1,7.41E-06,1,7.41E-06
9056,"Congressman John Curtis (@CurtisUT) gets things done for Utah! John fights for Small Businesses, will Lower your Taxes, and will protect your Second Amendment. He has my Complete and Total Endorsement!",1,7.41E-06,1,7.41E-06
9057,Curtis,1,7.41E-06,1,7.41E-06
9058,(@CurtisUT),1,7.41E-06,1,7.41E-06
9061,"Utah Attorney General Sean Reyes (@SeanReyesUT) is a fighter and hard worker for the Great State of Utah. He is a big supporter of our #MAGA Agenda â€“ Strong on Crime, the Second Amendment, and Loves our Law Enforcement....",1,7.41E-06,1,7.41E-06
9063,Reyes,1,7.41E-06,1,7.41E-06
9064,(@SeanReyesUT),1,7.41E-06,1,7.41E-06
9065,Enforcement....,1,7.41E-06,1,7.41E-06
9066,....My co-chair in Utah and a really great guy. Sean has my Complete and Total Endorsement!,1,7.41E-06,1,7.41E-06
